orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label
37.4236838,3.3650101,0.3368958,-0.3368958,737.5519387,56.42106,-56.42106,1.3296571,0.1217345,-0.1217345,247.1816698,3482.0,152.0,-151.4,0.419457,0.0125728,-0.0125728,1
16.09227518,2.1072,0.095,-0.095,129.0,8.0,-8.0,0.98,0.09,-0.02,503.0,4657.0,93.0,-93.0,0.67,0.055,-0.017,1
0.89486317,2.657,0.183,-0.183,172.0,13.1,-13.1,1.19,0.34,-0.11,1764.0,5764.0,170.0,-204.0,0.863,0.247,-0.082,0
6.2095391,2.752,0.447,-0.447,47.9,6.6,-6.6,30.47,8.64,-0.96,4585.0,3861.0,70.0,-40.0,46.169,13.083,-1.454,0
2.8126485,2.8737522,0.1153186,-0.1153186,13994.0625365,422.5832,-422.5832,12.0658006,0.4648629,-0.4648629,1269.8918153,5700.0,152.0,-151.4,1.00957,0.169,-0.088,1
1.56029,2.751,0.095,-0.095,1690.0,514.568,-514.568,18.4825,5.76818,-5.76818,3900.0,6897.0,143.0,-143.0,2.29,0.09,-0.09,0
13.3368173,4.384,0.505,-0.505,8210.0,5.88429,-5.88429,11.2448,0.670513,-0.670513,805.0,5517.0,120.9,-120.9,1.2,0.06,-0.06,1
195.613824,23.777,0.353,-0.353,1650.0,18.4,-18.4,10.65,2.32,-5.4,467.0,5970.0,201.0,-201.0,2.229,0.485,-1.131,0
18.289,6.72,0.36,-0.576,0.041,0.0021,-0.0022,3.16,0.42,-0.56,1008.0,5762.0,152.0,-151.4,1.492,0.175,-0.025,1
11.41941928,3.3075,0.0907,-0.0907,151.0,7.1,-7.1,0.99,0.07,-0.03,536.0,4498.0,90.0,-90.0,0.635,0.045,-0.019,1
7.97420583,5.3503,0.0622,-0.0622,293.0,5.6,-5.6,1.85,0.28,-0.2,974.0,5973.0,107.0,-131.0,1.081,0.168,-0.112,1
3.11604194,1.7763,0.099,-0.099,345.0,21.1,-21.1,1.59,0.43,-0.11,1123.0,5591.0,175.0,-194.0,0.86,0.237,-0.059,1
5.4934218,3.658,0.087,-0.087,18470.0,342.839,-342.839,17.1065,0.823906,-0.823906,1192.0,6028.0,139.7,-139.7,1.25,0.06,-0.06,0
3.016182013,2.8349,0.0793,-0.0793,223.0,8.1,-8.1,2.25,0.37,-0.45,1449.0,5611.0,84.0,-75.0,1.4,0.231,-0.283,1
2.119107262,7.5384,0.0365,-0.0365,125000.0,434.0,-434.0,77.23,21.4,-21.4,1851.0,6381.0,177.0,-244.0,1.423,0.394,-0.394,0
15.1408916,4.359,0.146,-0.146,477.0,27.7,-27.7,1.93,0.6,-0.19,714.0,5926.0,187.0,-207.0,0.887,0.273,-0.091,1
3.504691252,1.9811,0.0227,-0.0227,315.0,5.1,-5.1,2.03,0.13,-0.14,1165.0,5356.0,112.0,-72.0,1.055,0.065,-0.072,1
1.68189051,2.992,0.161,-0.161,83.2,5.6,-5.6,1.27,0.2,-0.23,1790.0,5827.0,70.0,-79.0,1.374,0.221,-0.246,1
5.4774433,5.277,0.039,-0.039,9010.0,0.165807,-0.165807,20.3433,0.98964,-0.98964,1735.0,6942.0,195.8,-195.8,2.09,0.1,-0.1,1
212.760495,3.703,0.436,-0.436,196.0,25.4,-25.4,2.8,0.64,-0.63,485.0,7021.0,197.0,-246.0,1.976,0.448,-0.448,0
7.47331,3.5568,0.0912,-0.1272,0.0661,0.0021,-0.0021,2.74,0.14,-0.27,1008.0,5762.0,152.0,-151.4,1.012,0.032,-0.031,1
2.8009915,1.4985399,0.3690391,-0.3690391,204.8553325,27.656855,-27.656855,1.4033915,1.9496018,-1.9496018,1240.8853925,5723.87,104.62,-104.62,0.945408,0.0387764,-0.0387764,1
6.63449721,22.982,0.192,-0.192,919.0,6.9,-6.9,85.25,13.7,-34.1,1719.0,6487.0,177.0,-177.0,2.817,0.451,-1.127,0
2.7759678,3.074,0.243,-0.243,13613.0,87.8007,-87.8007,15.4018,0.782614,-0.782614,1761.0,6140.0,125.7,-125.7,1.24,0.06,-0.06,1
2.643528,1.32,0.072,-0.108,0.386,0.011,-0.012,1.47,0.28,-0.37,1008.0,5762.0,152.0,-151.4,0.226,0.04,-0.049,1
1.311558909,1.919,0.12,-0.12,141.0,9.7,-9.7,1.15,0.35,-0.12,1655.0,5926.0,164.0,-205.0,0.963,0.297,-0.099,1
15.60865244,6.26,0.2,-0.2,311.0,8.9,-8.9,6.17,0.97,-2.25,1419.0,8014.0,221.0,-347.0,2.43,0.38,-0.888,0
10.26561325,5.67553,0.00069,-0.00069,150000.0,32.1,-32.1,61.45,10.6,-11.7,1000.0,5865.0,79.0,-79.0,1.423,0.246,-0.27,0
0.645850521,1.2082,0.0931,-0.0931,54.9,4.0,-4.0,0.69,0.15,-0.11,1941.0,5381.0,159.0,-143.0,0.911,0.207,-0.138,0
21.8660922,2.03,0.309,-0.309,302.0,38.0,-38.0,1.88,0.64,-0.25,730.0,6309.0,175.0,-219.0,1.077,0.364,-0.145,0
23.6421965,5.018,0.0408,-0.0408,1100.0,12.7,-12.7,2.9,0.4,-0.14,595.0,5750.0,102.0,-125.0,0.882,0.121,-0.043,1
4.44709107,16.79,1.5,-1.5,40.5,2.0,-2.0,0.96,0.28,-0.16,1228.0,6137.0,165.0,-202.0,1.076,0.318,-0.171,0
7.0106324,3.0688,0.0488,-0.0488,327.0,7.2,-7.2,1.5,0.08,-0.07,738.0,4908.0,98.0,-98.0,0.782,0.043,-0.035,1
1.433262145,5.6316,0.0552,-0.0552,1850.0,15.3,-15.3,5.67,1.54,-1.27,1769.0,5977.0,179.0,-197.0,1.068,0.291,-0.238,0
0.870693883,1.2137,0.0273,-0.0273,439.0,9.4,-9.4,2.09,0.62,-0.21,1876.0,5985.0,160.0,-195.0,0.883,0.262,-0.087,0
1.87887673,6.60887,0.00488,-0.00488,824000.0,363.0,-363.0,148.25,43.9,-23.6,1846.0,6569.0,157.0,-196.0,1.235,0.366,-0.197,0
4.01663,3.192,0.144,-0.24,0.02607,0.00095,-0.00094,1.96,0.19,-0.62,1008.0,5762.0,152.0,-151.4,1.241,0.038,-0.06,1
5.15448142,3.228,0.122,-0.122,698.0,16.4,-16.4,2.94,0.63,-0.39,964.0,5431.0,161.0,-161.0,0.884,0.19,-0.117,1
5.2651271,2.463,0.261,-0.261,3450.0,166.451,-166.451,11.2446,0.411863,-0.411863,1993.0,8728.0,161.6,-161.6,1.7,0.05,-0.05,0
6.2036219,3.01098,0.3032236,-0.3032236,548.9044399,33.294434,-33.294434,2.056748,0.8290422,-0.8290422,910.1452592,5723.87,49.567,-49.567,0.864173,0.038593,-0.038593,1
1.215181097,1.295,0.177,-0.177,39.7,4.6,-4.6,0.87,0.48,-0.15,2230.0,6717.0,151.0,-241.0,1.365,0.747,-0.237,0
0.544962596,1.085,0.0944,-0.0944,248.0,18.1,-18.1,1.03,0.13,-0.06,1719.0,5257.0,182.0,-182.0,0.639,0.083,-0.038,0
3.951383138,1.0582,0.0787,-0.0787,406.0,20.6,-20.6,23.51,5.67,-3.06,1083.0,5570.0,166.0,-149.0,0.899,0.217,-0.117,1
15.0549356,4.801,0.195,-0.195,256.0,16.6,-16.6,1.6,0.22,-0.19,729.0,5616.0,101.0,-101.0,0.999,0.142,-0.116,1
349.03703,4.76,1.8,-1.8,777.0,238.0,-238.0,2.27,0.96,-0.18,231.0,5583.0,172.0,-150.0,0.824,0.348,-0.065,0
15.4159906,2.127,0.337,-0.337,4500.0,379.99,-379.99,10.5168,0.752094,-0.752094,578.0,6120.0,137.2,-137.2,1.56,0.08,-0.08,0
2.6667526,2.594,0.6,-0.6,190.0,16.4909,-16.4909,3.01006,0.208297,-0.208297,1630.0,6173.0,126.5,-126.5,2.18,0.1,-0.1,0
114.734287,3.724,0.604,-0.604,243.0,45.1,-45.1,1.1,2.47,-0.11,296.0,5083.0,147.0,-129.0,0.71,1.592,-0.07,0
1.2025238,1.991,0.052,-0.052,390.0,107.57,-107.57,6.31106,1.99504,-1.99504,5952.0,9158.0,171.4,-171.4,1.74,0.05,-0.05,0
4.885488596,5.16165,0.00597,-0.00597,7460.0,3.7,-3.7,16.66,1.04,-0.7,1496.0,6036.0,78.0,-72.0,1.909,0.12,-0.08,1
2.379282197,3.1729,0.00588,-0.00588,48400.0,106.0,-106.0,25.74,8.17,-2.93,1571.0,6392.0,153.0,-230.0,1.162,0.369,-0.132,0
2.0915616,3.634,0.241,-0.241,2560.0,552.079,-552.079,14.2961,4.26469,-4.26469,2796.0,5551.0,131.6,-131.6,1.62,0.09,-0.09,0
9.956296,10.474,3.442,-3.442,1024.0,3.04272,-3.04272,8.32411,0.57,-0.43,1655.0,4956.0,122.0,-122.0,3.38,0.169,-0.088,1
6.269716,3.696,0.762,-0.762,1240.0,3.26674,-3.26674,3.86288,0.340606,-0.340606,982.0,4812.0,125.3,-125.3,1.08,0.07,-0.07,0
344.06248,15.6,1.3,-1.3,136.0,9.5,-9.5,5.26,0.88,-2.65,589.0,7664.0,212.0,-345.0,3.697,0.62,-1.86,0
10.63630585,5.17212,0.00584,-0.00584,216000.0,218.0,-218.0,64.91,17.2,-14.1,1110.0,6781.0,212.0,-259.0,1.345,0.357,-0.292,0
2.61585431,6.519,0.202,-0.202,170.0,7.2,-7.2,1.28,0.39,-0.13,1358.0,6131.0,164.0,-200.0,0.945,0.288,-0.096,0
184.262741,11.94,0.233,-0.233,292.0,14.2,-14.2,2.57,0.44,-0.43,380.0,6115.0,122.0,-135.0,1.291,0.216,-0.216,1
2.17823752,2.259,0.26,-0.26,44.0,5.7,-5.7,0.64,0.18,-0.09,1473.0,6052.0,163.0,-181.0,0.969,0.26,-0.14,0
0.505079006,1.36737,0.00359,-0.00359,28100.0,52.5,-52.5,86.41,63.0,-51.6,2997.0,5398.0,208.0,-170.0,1.843,1.344,-1.1,0
6.14728341,2.7645,0.0776,-0.0776,120.0,4.8,-4.8,0.79,0.06,-0.03,770.0,4997.0,100.0,-100.0,0.746,0.049,-0.03,1
0.571038347,1.1267,0.0331,-0.0331,242.0,7.5,-7.5,1.65,0.08,-0.15,1897.0,5132.0,84.0,-77.0,0.886,0.045,-0.083,1
51.1658019,4.637,0.194,-0.194,259.0,22.0,-22.0,1.51,0.05,-0.11,398.0,4963.0,81.0,-74.0,0.826,0.032,-0.06,1
5.0037857,4.154,0.571,-0.571,1950.0,411.389,-411.389,6.77338,0.539051,-0.539051,2028.0,6109.0,156.1,-156.1,1.09,0.05,-0.05,0
3.76181843,3.5176,0.0901,-0.0901,511.0,16.4,-16.4,2.66,0.73,-0.26,1121.0,5653.0,154.0,-171.0,0.949,0.26,-0.093,1
1.79217,1.797,0.251,-0.251,1710.0,3.44327,-3.44327,21.4342,0.57,-0.43,1273.0,4884.0,122.0,-122.0,4.7,0.169,-0.088,0
13.23352214,6.7372,0.0875,-0.0875,505.0,10.8,-10.8,3.06,0.54,-0.58,888.0,5739.0,114.0,-103.0,1.384,0.242,-0.266,1
3.61887686846,4.3583808,0.219546,-0.219546,1.26582719,0.0695827,-0.0695827,16.6459863,0.8678985,-0.8678985,1443.92,5871.0,122.0,-122.0,1.46198,0.169,-0.088,1
23.3593589,5.389,0.187,-0.187,570.0,24.5,-24.5,2.98,0.99,-0.33,684.0,6244.0,169.0,-225.0,1.009,0.335,-0.112,1
8.75198,3.0,0.168,-0.264,0.1337,0.0063,-0.0067,2.29,0.24,-0.64,1008.0,5762.0,152.0,-151.4,0.634,0.039,-0.045,1
0.789171236,1.734,0.266,-0.266,73.4,10.5,-10.5,0.69,0.04,-0.07,1527.0,4776.0,129.0,-143.0,0.811,0.048,-0.083,0
1.013922622,1.6393,0.033,-0.033,35000.0,507.0,-507.0,31.98,3.07,-2.82,1392.0,5110.0,169.0,-153.0,0.647,0.062,-0.057,0
4.804469031,3.4587,0.0853,-0.0853,744.0,14.7,-14.7,3.35,0.61,-0.37,953.0,5470.0,162.0,-162.0,0.809,0.147,-0.09,0
2.90022,1.3032,0.0792,-0.1176,0.0389,0.0022,-0.0023,1.36,0.19,-0.19,1008.0,5762.0,152.0,-151.4,0.646,0.081,-0.048,1
8.74292005,2.6277,0.0846,-0.0846,780.0,28.2,-28.2,1.92,0.18,-0.13,643.0,4769.0,172.0,-172.0,0.714,0.068,-0.049,1
488.67353,12.35,2.5,-2.5,691.0,101.0,-101.0,2.03,0.32,-0.14,188.0,5218.0,184.0,-166.0,0.772,0.122,-0.056,0
0.868386354,1.066,0.0553,-0.0553,489.0,22.8,-22.8,1.52,0.16,-0.09,1389.0,4792.0,143.0,-143.0,0.704,0.074,-0.043,1
3.81371423,1.973,0.169,-0.169,281.0,29.2,-29.2,1.37,0.32,-0.12,1029.0,5547.0,166.0,-166.0,0.82,0.188,-0.075,1
43.0343364,6.571,0.135,-0.135,542.0,12.2,-12.2,2.5,0.3,-0.18,484.0,5550.0,110.0,-110.0,0.911,0.11,-0.064,1
1.705780649,1.6271,0.0857,-0.0857,15500.0,624.0,-624.0,25.95,1.93,-1.75,1101.0,4970.0,189.0,-172.0,0.591,0.044,-0.04,0
10.8118317,2.627,0.262,-0.262,76.8,9.8,-9.8,1.24,0.21,-0.12,922.0,6025.0,78.0,-90.0,1.196,0.206,-0.12,1
4.1629444,2.064,0.347,-0.347,3670.0,6.49134,-6.49134,11.633,0.835716,-0.835716,1100.0,6005.0,142.1,-142.1,1.88,0.1,-0.1,0
14.8444836,6.091,0.356,-0.356,178.0,19.2,-19.2,2.49,0.44,-0.54,1092.0,6642.0,105.0,-157.0,1.846,0.326,-0.399,1
1.1623941,1.266,0.16,-0.16,1099.0,70.3527,-70.3527,8.21669,0.456468,-0.456468,1723.0,5843.7,198.1,-198.1,2.23,0.1,-0.1,0
0.72813,0.7992,0.13,-0.132,0.068,20.8,-20.8,1.27,0.27,-0.28,932.0,3506.0,157.0,-157.0,0.423901,0.013403,-0.013403,1
1.6513066,0.82,0.237,-0.237,1751.0,484.739,-484.739,9.54979,0.916504,-0.916504,1086.0,5887.6,129.7,-129.7,1.47,0.1,-0.1,0
117.140785,3.401,0.758,-0.758,337.0,53.2,-53.2,15.87,0.48,-4.34,862.0,5282.0,52.0,-195.0,8.243,0.25,-2.251,0
81.1701587,8.358,0.216,-0.216,1180.0,26.3,-26.3,4.71,0.81,-0.89,436.0,5460.0,81.0,-65.0,1.165,0.2,-0.22,1
5.53609368,2.2942,0.0904,-0.0904,1220.0,61.6,-61.6,2.2,0.14,-0.1,566.0,3891.0,70.0,-86.0,0.564,0.035,-0.026,1
0.93376131,3.747,0.452,-0.452,55.6,6.7,-6.7,0.61,0.14,-0.05,1682.0,5665.0,152.0,-152.0,0.82,0.191,-0.064,0
8.75209691,2.3742,0.0384,-0.0384,1370.0,32.5,-32.5,1.83,0.13,-0.19,451.0,3731.0,73.0,-83.0,0.498,0.034,-0.051,1
2.745121487,2.9845,0.0769,-0.0769,14600.0,286.0,-286.0,9.55,1.0,-0.58,893.0,4608.0,163.0,-163.0,0.658,0.069,-0.04,0
13.0313583,4.521,0.16,-0.16,573.0,31.8,-31.8,2.88,0.43,-0.4,774.0,5514.0,74.0,-74.0,1.071,0.163,-0.148,1
89.69816853,5.5418,0.00466,-0.00466,273000.0,136.0,-136.0,102.08,26.8,-40.1,554.0,6214.0,187.0,-206.0,1.583,0.415,-0.622,0
11.80570754,2.0494,0.0259,-0.0259,2050.0,20.3,-20.3,18.48,4.96,-9.2,1153.0,6065.0,218.0,-200.0,1.891,0.507,-0.942,0
7.49491004,3.83,0.135,-0.135,0.058,0.001,-0.001,3.22711,0.57,-0.43,1008.0,5865.0,128.19,-95.15,1.05721,0.053361,-0.041514,1
5.24331899,11.137,0.468,-0.468,107.0,5.7,-5.7,0.83,0.14,-0.06,875.0,5430.0,160.0,-144.0,0.735,0.123,-0.057,0
2.72288246,2.408,0.151,-0.151,153.0,11.7,-11.7,1.06,0.24,-0.11,1162.0,5458.0,180.0,-180.0,0.872,0.2,-0.086,0
3.801591,2.752,0.04,-0.04,18950.0,0.984908,-0.984908,14.4297,0.657427,-0.657427,1242.0,6051.0,127.3,-127.3,1.01,0.05,-0.05,0
5.25449393,3.078,0.197,-0.197,169.0,14.6,-14.6,1.41,0.38,-0.11,975.0,5550.0,166.0,-183.0,0.954,0.252,-0.079,1
13.12162167,3.6138,0.0844,-0.0844,197.0,6.6,-6.6,1.99,0.36,-0.29,913.0,6140.0,123.0,-135.0,1.277,0.23,-0.188,1
77.086191,4.77,0.473,-0.473,943.0,86.9,-86.9,29.77,8.88,-3.8,464.0,6228.0,196.0,-261.0,1.049,0.313,-0.134,1
5.065329723,4.90392,0.00071,-0.00071,156000.0,24.0,-24.0,60.35,16.9,-12.3,1315.0,6350.0,170.0,-207.0,1.286,0.361,-0.263,0
0.587470828,2.4382,0.0828,-0.0828,194.0,4.9,-4.9,51.02,13.9,-32.5,3434.0,5787.0,193.0,-176.0,2.667,0.729,-1.7,0
3.00363219,3.732,0.111,-0.111,101.0,3.2,-3.2,1.43,0.24,-0.24,1571.0,6309.0,88.0,-75.0,1.32,0.224,-0.224,0
1.233076007,12.506,0.83,-0.83,1390.0,55.2,-55.2,31.39,6.76,-2.69,1513.0,5602.0,149.0,-166.0,0.817,0.176,-0.07,0
136.205112,5.568,0.2,-0.2,1210.0,70.2,-70.2,2.35,0.22,-0.17,248.0,4648.0,167.0,-167.0,0.675,0.062,-0.05,1
22.0933922,5.4095076,0.034829,-0.034829,2633.6009111,46.651608,-46.651608,9.7603293,0.3757843,-0.3757843,950.1073168,6798.4,109.0,-109.0,1.75449,0.0650955,-0.0650955,1
7.3377236,4.243,1.139,-1.139,795.0,74.5104,-74.5104,3.2807,0.221167,-0.221167,1566.0,5994.0,121.0,-121.0,1.1,0.05,-0.05,1
5.65378163,1.9483,0.0489,-0.0489,367.0,11.4,-11.4,1.82,0.58,-0.15,1020.0,5988.0,161.0,-179.0,0.934,0.294,-0.078,1
60.0546149,3.435,0.402,-0.402,326.0,33.4,-33.4,5.24,2.49,-1.6,694.0,5242.0,136.0,-162.0,2.917,1.386,-0.89,0
4.04506346,3.22222,0.00777,-0.00777,360000.0,950.0,-950.0,67.94,0.0,0.0,1143.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
30.3599812,6.0823745,0.2569184,-0.2569184,19347.5990647,621.8815,-621.8815,11.2141216,0.4613171,-0.4613171,452.3403225,4815.0,122.0,-122.0,0.795118,0.169,-0.088,1
185.9526325,3.5964,0.0305,-0.0305,11100.0,87.0,-87.0,50.98,8.19,-5.96,343.0,5813.0,69.0,-87.0,1.164,0.187,-0.136,0
1.2749246,2.783,0.038,-0.038,18699.0,86.8734,-86.8734,22.0328,0.876995,-0.876995,2473.0,6459.0,152.0,-151.4,1.52,0.06,-0.06,1
4.1244833,3.567,0.074,-0.074,9590.0,1.24726,-1.24726,12.4249,0.670575,-0.670575,1289.0,5634.0,125.032,-125.032,1.26,0.07,-0.07,1
5.65621,4.296,0.0888,-0.1128,0.03342,0.00094,-0.00097,3.13,0.13,-0.3,1008.0,5762.0,152.0,-151.4,1.617,0.028,-0.03,1
4.3744614,3.0484494,0.1511305,-0.1511305,3270.9828556,162.74796,-162.74796,6.4637765,0.6338399,-0.6338399,1154.2148636,5677.0,129.358,-129.358,1.11563,0.058093,-0.058093,1
14.5877856,3.517,0.735,-0.735,3374.0,280.119,-280.119,10.1617,0.651811,-0.651811,840.0,6544.0,212.1,-212.1,1.66,0.08,-0.08,0
4.020628573,4.4085,0.0253,-0.0253,20900.0,115.0,-115.0,16.94,5.73,-1.9,1232.0,6210.0,172.0,-259.0,1.033,0.349,-0.116,0
8.2904597,2.6002,0.0169,-0.0169,173000.0,860.0,-860.0,23.96,1.82,-1.99,594.0,4601.0,162.0,-178.0,0.566,0.043,-0.047,0
4.16811839,2.8084,0.0982,-0.0982,263.0,11.7,-11.7,2.28,0.35,-0.44,1277.0,5689.0,77.0,-77.0,1.313,0.204,-0.25,1
0.77544539,1.8764,0.0146,-0.0146,6790.0,41.2,-41.2,35.53,11.3,-3.74,1883.0,5861.0,186.0,-206.0,0.865,0.274,-0.091,0
5.21104597,3.3447,0.0635,-0.0635,103.0,3.1,-3.1,1.18,0.19,-0.1,1107.0,6023.0,120.0,-132.0,1.031,0.168,-0.084,1
0.566809491,3.156,0.294,-0.294,69.5,4.6,-4.6,0.55,0.06,-0.05,1656.0,4987.0,149.0,-149.0,0.654,0.069,-0.058,0
89.667675,3.726,0.819,-0.819,1420.0,276.0,-276.0,78.77,16.8,-39.2,1364.0,4742.0,106.0,-118.0,21.291,4.541,-10.595,0
0.687506554,1.441,0.164,-0.164,130.0,12.0,-12.0,8.73,1.46,-0.25,4748.0,4643.0,55.0,-55.0,7.906,1.325,-0.221,0
41.86539723,6.663,0.0789,-0.0789,4310.0,49.6,-49.6,31.14,7.39,-2.45,500.0,6063.0,164.0,-182.0,0.788,0.187,-0.062,0
6.496031958,5.21924,0.00326,-0.00326,109000.0,74.1,-74.1,32.33,9.2,-6.12,957.0,5516.0,166.0,-149.0,0.988,0.281,-0.187,0
0.438153876,1.3885,0.0743,-0.0743,165.0,6.5,-6.5,14.0,4.19,-1.4,2407.0,6032.0,162.0,-198.0,0.929,0.278,-0.093,0
194.896925,2.504,0.62,-0.62,557.0,99.7,-99.7,8.98,6.98,-1.91,575.0,5269.0,114.0,-105.0,3.706,2.879,-0.789,0
47.0320478,5.892,0.302,-0.302,368.0,31.2,-31.2,1.98,0.42,-0.31,492.0,5370.0,80.0,-80.0,1.055,0.22,-0.165,1
3.74788322,3.45,0.23,-0.23,243.0,16.9,-16.9,1.32,0.26,-0.11,1031.0,5514.0,166.0,-166.0,0.826,0.164,-0.07,0
153.521361,3.893,0.705,-0.705,255.0,51.9,-51.9,3.09,1.13,-1.2,493.0,6233.0,193.0,-225.0,1.921,0.708,-0.746,0
2.442941283,4.1847,0.031,-0.031,37300.0,193.0,-193.0,48.18,0.0,0.0,1352.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
7.5143967,4.865,0.579,-0.579,36.3,4.1,-4.1,0.96,0.06,-0.07,1199.0,6206.0,80.0,-74.0,1.573,0.089,-0.111,1
1.4725859,2.953,0.263,-0.263,84.4,8.0,-8.0,0.93,0.31,-0.1,1662.0,6077.0,190.0,-232.0,0.999,0.333,-0.111,0
4.350460215,2.5276,0.0125,-0.0125,50400.0,241.0,-241.0,533.08,153.0,-125.0,1472.0,6585.0,185.0,-254.0,1.416,0.406,-0.332,0
16.34355902,5.474,0.122,-0.122,829.0,27.5,-27.5,3.26,0.5,-0.29,730.0,5730.0,77.0,-86.0,1.056,0.161,-0.094,1
1.574090323,1.5796,0.0962,-0.0962,225.0,15.2,-15.2,0.93,0.06,-0.02,998.0,4313.0,86.0,-77.0,0.65,0.038,-0.014,1
1.6563738,1.741,0.23,-0.23,246.0,14.2743,-14.2743,1.42047,0.0911265,-0.0911265,1566.0,5614.1,76.6,-76.6,1.02,0.05,-0.05,0
317.74527,17.54,1.4,-1.4,207.0,14.1,-14.1,2.1,0.69,-0.83,336.0,6050.0,181.0,-163.0,1.333,0.433,-0.529,0
3.28931936,1.921,0.262,-0.262,166.0,18.6,-18.6,50.51,16.4,-5.47,1364.0,6335.0,175.0,-219.0,1.072,0.349,-0.116,0
0.777663575,1.1741,0.0518,-0.0518,134.0,5.8,-5.8,0.95,0.24,-0.09,1816.0,5769.0,155.0,-155.0,0.812,0.212,-0.071,0
598.31791,16.07,2.1,-2.1,283.0,44.1,-44.1,1.27,0.22,-0.1,173.0,5216.0,162.0,-132.0,0.735,0.124,-0.057,0
3.4100261,2.233,0.265,-0.265,5200.0,8.13195,-8.13195,7.9526,0.515343,-0.515343,1251.0,6109.0,170.1,-170.1,1.08,0.05,-0.05,0
9.296746368,6.88069,0.0033,-0.0033,214000.0,59.1,-59.1,400.4,65.0,-163.0,1552.0,6461.0,156.0,-196.0,2.884,0.468,-1.171,0
216.24584,1.0703729,0.0391876,-0.0391876,5045.1950681,142.8977,-142.8977,18.5681404,12.38025,-12.38025,1072.2837713,7053.0,206.0,-206.0,1.59688,0.199247,-0.199247,0
1.219568047,1.5681,0.026,-0.026,495.0,9.1,-9.1,1.51,0.17,-0.1,1252.0,4838.0,130.0,-145.0,0.701,0.076,-0.047,1
60.4189369,5.039,0.184,-0.184,931.0,49.6,-49.6,2.36,0.34,-0.2,390.0,5354.0,159.0,-159.0,0.788,0.113,-0.066,1
3.6754815,2.3005775,0.0687858,-0.0687858,9843.1330115,250.93195,-250.93195,22.3487036,10.045133,-10.045133,1517.2980079,6305.0,178.2,-178.2,1.4902101,0.0791005,-0.0791005,0
16.70920628,2.7052,0.0725,-0.0725,840.0,23.1,-23.1,2.27,0.18,-0.2,500.0,4621.0,124.0,-137.0,0.668,0.054,-0.059,1
11.63344,5.112,1.368,-0.696,0.2801,0.0102,-0.0054,9.52765,0.291434,-0.246598,1080.0,5537.0,71.0,-71.0,1.65,0.04,-0.04,1
2.9956366,2.287,0.078,-0.078,7778.0,45.4583,-45.4583,13.1937,0.714035,-0.714035,1552.0,6135.5,142.0,-142.0,1.4,0.08,-0.08,1
2.821328194,5.02692,0.00603,-0.00603,64800.0,65.7,-65.7,40.0,6.08,-7.44,1807.0,6701.0,74.0,-81.0,1.506,0.229,-0.28,0
7.9076222,2.611,0.411,-0.411,217.0,14.3268,-14.3268,0.969819,0.073197,-0.073197,720.0,4813.0,111.0,-111.0,0.69,0.04,-0.04,1
3.9678136,4.238,0.607,-0.607,760.0,1.60833,-1.60833,2.81756,0.194007,-0.194007,1664.0,6138.0,132.3,-132.3,1.03,0.05,-0.05,0
16.7364755,2.151,0.212,-0.212,1150.0,143.0,-143.0,2.73,0.09,-0.15,464.0,4334.0,77.0,-77.0,0.653,0.022,-0.035,1
2.62982665,6.213,0.298,-0.298,126.0,6.1,-6.1,17.88,2.71,-4.07,1968.0,6712.0,70.0,-81.0,1.846,0.28,-0.42,0
146.355097,5.034,0.815,-0.815,820.0,150.0,-150.0,0.82,0.14,-0.14,135.0,3401.0,50.0,-50.0,0.29,0.05,-0.05,0
0.3643225,0.2120684,0.1775002,-0.1775002,38216.7895418,6318.155,-6318.155,6.9527391,3.9343698,-3.9343698,1086.4738962,3473.0,158.0,-158.0,0.347331,0.0138193,-0.0138193,0
38.3511223,5.9120193,0.0889969,-0.0889969,1029.0917261,14.721831,-14.721831,3.2843583,0.1753467,-0.1753467,494.1094771,5555.7,313.7,-313.7,0.920435,0.0463115,-0.0463115,1
4.5371361,4.042155,0.0280035,-0.0280035,4199.7558754,24.031218,-24.031218,9.8153513,0.4877107,-0.4877107,1326.6264827,5731.0,124.6,-124.6,1.48668,0.0724271,-0.0724271,1
0.3711334,0.4918187,0.2655613,-0.2655613,2322.6218151,327.0959,-327.0959,1.4062147,0.8266142,-0.8266142,964.4647664,3333.0,157.0,-157.0,0.272233,0.0082001,-0.0082001,1
3.31577795,4.2349,0.0588,-0.0588,94600.0,1160.0,-1160.0,27.77,6.51,-3.27,1104.0,5528.0,182.0,-182.0,0.849,0.199,-0.1,0
9.0447039,1.7653148,0.3585741,-0.3585741,1611.0010188,87.23222,-87.23222,2.2493746,1.3561225,-1.3561225,495.1628187,3959.0,157.0,-157.0,0.561356,0.0165649,-0.0165649,1
26.1537851,1.802,0.359,-0.359,229.0,45.8,-45.8,1.47,0.6,-0.13,631.0,6091.0,156.0,-197.0,0.967,0.388,-0.087,0
